FID_Baklaw,OBJECTID,PARCELKEY,PARCELNO,DISTRICT,VDC,WARDNO,GRIDS1,PARCELTY,Shape_Leng,Shape_Area,ParcelNote,PARCELLU,UID,FID_Landus,Area,Class,Zonetype,Remarks,ZoneNo,Maxm_Area
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1297,1570.80400925,Residential Zone,Residential Zone,Residential,ZoneNo 2,1565.08897576
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1298,637.74723645,Residential Zone,Residential Zone,Residential,ZoneNo 2,537.835152949
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1299,15920.3688273,Residential Zone,Residential Zone,Residential,ZoneNo 2,14820.274435
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1300,6202.8068697,Residential Zone,Residential Zone,Residential,ZoneNo 2,6202.80686964
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1301,28370.5433013,Residential Zone,Residential Zone,Residential,ZoneNo 2,25165.8628595
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1302,5540.61989608,Residential Zone,Residential Zone,Residential,ZoneNo 2,5540.38094438
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1303,3647.11704966,Residential Zone,Residential Zone,Residential,ZoneNo 2,3647.11681687
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1304,3486.36443722,Residential Zone,Residential Zone,Residential,ZoneNo 2,3486.36480887
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1305,3327.65537388,Residential Zone,Residential Zone,Residential,ZoneNo 2,3327.65537391
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1306,21063.2715137,Residential Zone,Residential Zone,Residential,ZoneNo 2,19254.82672
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1307,44599.6973732,Residential Zone,Residential Zone,Residential,ZoneNo 2,44599.697373
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1308,18421.0544819,Residential Zone,Residential Zone,Residential,ZoneNo 2,18421.0544818
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1309,40832.6899284,Residential Zone,Residential Zone,Residential,ZoneNo 2,37762.3385236
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1310,37650.6110164,Residential Zone,Residential Zone,Residential,ZoneNo 2,35175.7116256
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1311,3916.71355992,Residential Zone,Residential Zone,Residential,ZoneNo 2,3916.71391761
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1312,57446.6571205,Residential Zone,Residential Zone,Residential,ZoneNo 2,55736.8033534
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1313,24533.4393296,Residential Zone,Residential Zone,Residential,ZoneNo 2,23917.2678625
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1314,42424.0011807,Residential Zone,Residential Zone,Residential,ZoneNo 2,40799.170751
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1315,71414.4328663,Residential Zone,Residential Zone,Residential,ZoneNo 2,71414.435346
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1316,28861.0591783,Residential Zone,Residential Zone,Residential,ZoneNo 2,28861.0591783
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1317,162842.080236,Residential Zone,Residential Zone,Residential,ZoneNo 2,162842.080233
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1318,30151.0555417,Residential Zone,Residential Zone,Residential,ZoneNo 2,30151.0555417
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1319,14193.7569948,Residential Zone,Residential Zone,Residential,ZoneNo 2,14193.7569947
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1320,68429.2864211,Residential Zone,Residential Zone,Residential,ZoneNo 2,68429.286421
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1321,7901.73898357,Residential Zone,Residential Zone,Residential,ZoneNo 2,7901.73898336
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1322,8914.09122559,Residential Zone,Residential Zone,Residential,ZoneNo 2,8914.09122549
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1323,2340.53500908,Residential Zone,Residential Zone,Residential,ZoneNo 2,2340.53500915
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1324,2072.1135558,Residential Zone,Residential Zone,Residential,ZoneNo 2,2072.11355578
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1325,1842.76770492,Residential Zone,Residential Zone,Residential,ZoneNo 2,1842.76770488
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1326,1578.99776165,Residential Zone,Residential Zone,Residential,ZoneNo 2,1578.99776159
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1327,418.767638638,Residential Zone,Residential Zone,Residential,ZoneNo 2,418.767638629
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1328,1614.02652547,Residential Zone,Residential Zone,Residential,ZoneNo 2,1614.02652543
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1329,1781.27728404,Residential Zone,Residential Zone,Residential,ZoneNo 2,1781.27728402
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1330,688.400823328,Residential Zone,Residential Zone,Residential,ZoneNo 2,688.400823342
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1331,440.74908944,Residential Zone,Residential Zone,Residential,ZoneNo 2,440.749089473
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1332,439.208987698,Residential Zone,Residential Zone,Residential,ZoneNo 2,439.208987703
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1333,172.351375169,Residential Zone,Residential Zone,Residential,ZoneNo 2,172.351375165
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1334,249.076438994,Residential Zone,Residential Zone,Residential,ZoneNo 2,249.076438994
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1335,522.315021117,Residential Zone,Residential Zone,Residential,ZoneNo 2,522.315021115
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1336,334.403057218,Residential Zone,Residential Zone,Residential,ZoneNo 2,334.403057195
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1337,470.509055391,Residential Zone,Residential Zone,Residential,ZoneNo 2,463.139619047
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1338,2617.50775498,Residential Zone,Residential Zone,Residential,ZoneNo 2,2617.50775496
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1339,329.826768542,Residential Zone,Residential Zone,Residential,ZoneNo 2,329.826768543
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1340,520.099326533,Residential Zone,Residential Zone,Residential,ZoneNo 2,520.099326533
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1341,668.212111925,Residential Zone,Residential Zone,Residential,ZoneNo 2,668.212111908
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1342,455.835085094,Residential Zone,Residential Zone,Residential,ZoneNo 2,455.835085099
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1343,2010.59956107,Residential Zone,Residential Zone,Residential,ZoneNo 2,2010.59956107
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1344,581.166864421,Residential Zone,Residential Zone,Residential,ZoneNo 2,581.166864414
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1345,175.642346907,Residential Zone,Residential Zone,Residential,ZoneNo 2,175.642346897
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1346,1687.11134918,Residential Zone,Residential Zone,Residential,ZoneNo 2,1687.11134918
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1347,506.859702662,Residential Zone,Residential Zone,Residential,ZoneNo 2,506.859702638
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1348,655.060336478,Residential Zone,Residential Zone,Residential,ZoneNo 2,655.060336478
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1349,557.634131403,Residential Zone,Residential Zone,Residential,ZoneNo 2,557.634131414
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1350,3358.38674401,Residential Zone,Residential Zone,Residential,ZoneNo 2,3358.3867132
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1351,267.003159468,Residential Zone,Residential Zone,Residential,ZoneNo 2,267.003159457
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1352,3269.72172284,Residential Zone,Residential Zone,Residential,ZoneNo 2,3269.72172366
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1353,28518.6220732,Residential Zone,Residential Zone,Residential,ZoneNo 2,28518.6229741
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1354,5185.97579948,Residential Zone,Residential Zone,Residential,ZoneNo 2,5185.975522
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1355,17303.4595181,Residential Zone,Residential Zone,Residential,ZoneNo 2,17303.4595181
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1356,1178.68660303,Residential Zone,Residential Zone,Residential,ZoneNo 2,1178.68660303
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1357,14189.9592384,Residential Zone,Residential Zone,Residential,ZoneNo 2,14189.8785944
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1358,35668.5552109,Residential Zone,Residential Zone,Residential,ZoneNo 2,35659.5888982
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1359,49129.1789823,Residential Zone,Residential Zone,Residential,ZoneNo 2,49129.1789824
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1360,163337.163716,Residential Zone,Residential Zone,Residential,ZoneNo 2,163337.163716
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1361,7839.91918618,Residential Zone,Residential Zone,Residential,ZoneNo 2,7839.91918618
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1362,28289.1171114,Residential Zone,Residential Zone,Residential,ZoneNo 2,28283.6347841
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1363,31685.3378651,Residential Zone,Residential Zone,Residential,ZoneNo 2,31685.337865
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1364,5719.67128624,Residential Zone,Residential Zone,Residential,ZoneNo 2,5719.67128615
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1365,7335.90731644,Residential Zone,Residential Zone,Residential,ZoneNo 2,7335.90731668
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1366,1926.61895343,Residential Zone,Residential Zone,Residential,ZoneNo 2,1926.61895343
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1367,2248.48781697,Residential Zone,Residential Zone,Residential,ZoneNo 2,2248.48781687
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1368,2370.34212359,Residential Zone,Residential Zone,Residential,ZoneNo 2,2370.34212357
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1369,21069.4405634,Residential Zone,Residential Zone,Residential,ZoneNo 2,21069.4405634
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1370,50266.1175196,Residential Zone,Residential Zone,Residential,ZoneNo 2,50266.1014072
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1371,75648.6122691,Residential Zone,Residential Zone,Residential,ZoneNo 2,75648.6122691
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1372,71547.2862282,Residential Zone,Residential Zone,Residential,ZoneNo 2,71547.1737051
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1373,50375.5235382,Residential Zone,Residential Zone,Residential,ZoneNo 2,50375.5235382
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1374,101338.092391,Residential Zone,Residential Zone,Residential,ZoneNo 2,101338.092391
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1375,58043.8485954,Residential Zone,Residential Zone,Residential,ZoneNo 2,58043.8485954
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1376,8562.43246602,Residential Zone,Residential Zone,Residential,ZoneNo 2,8562.43246605
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1377,577.854737828,Residential Zone,Residential Zone,Residential,ZoneNo 2,577.854737751
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1378,8018.45064077,Residential Zone,Residential Zone,Residential,ZoneNo 2,8018.45194429
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1380,23888.1008894,Residential Zone,Residential Zone,Residential,ZoneNo 2,23888.1008893
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1381,47394.8780025,Residential Zone,Residential Zone,Residential,ZoneNo 2,47394.8780026
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1382,21377.9984186,Residential Zone,Residential Zone,Residential,ZoneNo 2,21377.9984188
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1383,3196.33891248,Residential Zone,Residential Zone,Residential,ZoneNo 2,3196.33891245
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1384,10873.2651501,Residential Zone,Residential Zone,Residential,ZoneNo 2,10873.26515
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1385,33517.8321073,Residential Zone,Residential Zone,Residential,ZoneNo 2,33517.8321072
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1386,59193.4662011,Residential Zone,Residential Zone,Residential,ZoneNo 2,59193.466201
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1387,1542.72218772,Residential Zone,Residential Zone,Residential,ZoneNo 2,1542.72218769
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1388,6452.5609934,Residential Zone,Residential Zone,Residential,ZoneNo 2,6452.5609934
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1389,23902.3653753,Residential Zone,Residential Zone,Residential,ZoneNo 2,23902.3653753
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1390,80047.4875182,Residential Zone,Residential Zone,Residential,ZoneNo 2,80047.4875183
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1391,16588.2629205,Residential Zone,Residential Zone,Residential,ZoneNo 2,16586.461351
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1392,465.214485216,Residential Zone,Residential Zone,Residential,ZoneNo 2,465.214485212
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1393,374.625896527,Residential Zone,Residential Zone,Residential,ZoneNo 2,374.625896526
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1394,661.716488874,Residential Zone,Residential Zone,Residential,ZoneNo 2,661.716488909
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1395,1502.74872921,Residential Zone,Residential Zone,Residential,ZoneNo 2,1502.74873246
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1396,1256.9060577,Residential Zone,Residential Zone,Residential,ZoneNo 2,1256.90603365
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1397,4869.55265916,Residential Zone,Residential Zone,Residential,ZoneNo 2,4869.55265915
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1398,17793.9131393,Residential Zone,Residential Zone,Residential,ZoneNo 2,17793.9131393
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1399,16543.654071,Residential Zone,Residential Zone,Residential,ZoneNo 2,16543.654071
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1400,7449.54261329,Residential Zone,Residential Zone,Residential,ZoneNo 2,7449.54261324
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1401,2734.71294973,Residential Zone,Residential Zone,Residential,ZoneNo 2,2734.71294972
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1402,4250.32890451,Residential Zone,Residential Zone,Residential,ZoneNo 2,4250.32890449
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1403,155.130238539,Residential Zone,Residential Zone,Residential,ZoneNo 2,155.130238539
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1404,165.490922374,Residential Zone,Residential Zone,Residential,ZoneNo 2,165.490922374
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1405,150.929961371,Residential Zone,Residential Zone,Residential,ZoneNo 2,150.929961345
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1406,6607.76210195,Residential Zone,Residential Zone,Residential,ZoneNo 2,6607.76210195
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1407,26757.7054218,Residential Zone,Residential Zone,Residential,ZoneNo 2,23224.4505395
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1408,21283.6591882,Residential Zone,Residential Zone,Residential,ZoneNo 2,20522.5621491
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1409,7608.98686021,Residential Zone,Residential Zone,Residential,ZoneNo 2,7608.98686021
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1410,54300.6827543,Residential Zone,Residential Zone,Residential,ZoneNo 2,51736.8679169
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1411,4366.00455931,Residential Zone,Residential Zone,Residential,ZoneNo 2,4366.00455939
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1412,8730.9106441,Residential Zone,Residential Zone,Residential,ZoneNo 2,8730.91064404
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1413,269.105161421,Residential Zone,Residential Zone,Residential,ZoneNo 2,269.105161399
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1414,288.244024036,Residential Zone,Residential Zone,Residential,ZoneNo 2,288.244024043
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1415,353.532083034,Residential Zone,Residential Zone,Residential,ZoneNo 2,353.532083045
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1416,100.649142829,Residential Zone,Residential Zone,Residential,ZoneNo 2,100.649142833
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1417,2003.64800305,Residential Zone,Residential Zone,Residential,ZoneNo 2,2003.64800308
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1418,2060.31752258,Residential Zone,Residential Zone,Residential,ZoneNo 2,2060.31752256
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1419,17152.4368023,Residential Zone,Residential Zone,Residential,ZoneNo 2,17152.4368024
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1420,1048.04695617,Residential Zone,Residential Zone,Residential,ZoneNo 2,1048.0469562
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1421,90646.5812881,Residential Zone,Residential Zone,Residential,ZoneNo 2,90646.5812946
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1424,417.734891721,Residential Zone,Residential Zone,Residential,ZoneNo 2,417.734891719
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1429,581.920666788,Residential Zone,Residential Zone,Residential,ZoneNo 2,141.404267639
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1430,371.338464902,Residential Zone,Residential Zone,Residential,ZoneNo 2,371.338464914
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1431,4077.9580748,Residential Zone,Residential Zone,Residential,ZoneNo 2,103.789323109
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1432,440.549219013,Residential Zone,Residential Zone,Residential,ZoneNo 2,65.961603739
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1437,840.426612355,Residential Zone,Residential Zone,Residential,ZoneNo 2,352.729585327
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1444,2162.19813086,Residential Zone,Residential Zone,Residential,ZoneNo 2,2162.1981309
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1445,1707.57774491,Residential Zone,Residential Zone,Residential,ZoneNo 2,1700.20830856
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1446,629.654034737,Residential Zone,Residential Zone,Residential,ZoneNo 2,629.654034739
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1447,168.870920812,Residential Zone,Residential Zone,Residential,ZoneNo 2,168.870920805
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1448,195.106896211,Residential Zone,Residential Zone,Residential,ZoneNo 2,195.106896205
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1449,1225.08543053,Residential Zone,Residential Zone,Residential,ZoneNo 2,24.4155233919
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1450,21426.3214004,Residential Zone,Residential Zone,Residential,ZoneNo 2,21414.3515283
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1451,4886.24203748,Residential Zone,Residential Zone,Residential,ZoneNo 2,4886.24203752
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1452,749.106667513,Residential Zone,Residential Zone,Residential,ZoneNo 2,749.106667513
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1455,624.685105485,Residential Zone,Residential Zone,Residential,ZoneNo 2,624.685105484
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1456,1370.20211682,Residential Zone,Residential Zone,Residential,ZoneNo 2,1370.20211681
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1457,2153.16103339,Residential Zone,Residential Zone,Residential,ZoneNo 2,2153.16103337
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1458,721.329204659,Residential Zone,Residential Zone,Residential,ZoneNo 2,721.329204666
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1459,3263.85670868,Residential Zone,Residential Zone,Residential,ZoneNo 2,3263.85670855
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1460,14316.7337746,Residential Zone,Residential Zone,Residential,ZoneNo 2,14316.733644
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1461,8237.17545326,Residential Zone,Residential Zone,Residential,ZoneNo 2,8237.17538717
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1462,5952.64280671,Residential Zone,Residential Zone,Residential,ZoneNo 2,5952.64280671
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1463,653.917865191,Residential Zone,Residential Zone,Residential,ZoneNo 2,653.917725391
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1464,217.469921244,Residential Zone,Residential Zone,Residential,ZoneNo 2,217.469921239
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1465,2280.84930499,Residential Zone,Residential Zone,Residential,ZoneNo 2,2280.84930499
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1466,1841.89625522,Residential Zone,Residential Zone,Residential,ZoneNo 2,1841.89625514
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1467,607.304828077,Residential Zone,Residential Zone,Residential,ZoneNo 2,607.304828109
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1468,654.24109521,Residential Zone,Residential Zone,Residential,ZoneNo 2,654.241095214
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1470,1756.80951425,Residential Zone,Residential Zone,Residential,ZoneNo 2,1756.80951419
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1471,5697.1796726,Residential Zone,Residential Zone,Residential,ZoneNo 2,5697.17967272
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1472,2182.93202434,Residential Zone,Residential Zone,Residential,ZoneNo 2,2182.93202441
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1473,2209.17200099,Residential Zone,Residential Zone,Residential,ZoneNo 2,2209.17200095
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1475,375.191570524,Residential Zone,Residential Zone,Residential,ZoneNo 2,0.513236875081
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1477,326.459918673,Residential Zone,Residential Zone,Residential,ZoneNo 2,0.73021352262
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1478,991.616184484,Residential Zone,Residential Zone,Residential,ZoneNo 2,27.617458315
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1480,311.261749992,Residential Zone,Residential Zone,Residential,ZoneNo 2,52.5499257878
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1483,210.192594984,Residential Zone,Residential Zone,Residential,ZoneNo 2,210.192594984
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1484,413.393535255,Residential Zone,Residential Zone,Residential,ZoneNo 2,413.393535266
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1485,643.353261416,Residential Zone,Residential Zone,Residential,ZoneNo 2,643.353261416
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1486,479.613462752,Residential Zone,Residential Zone,Residential,ZoneNo 2,479.613462734
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1487,438.297857826,Residential Zone,Residential Zone,Residential,ZoneNo 2,438.297857811
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1493,545.309677313,Residential Zone,Residential Zone,Residential,ZoneNo 2,57.6126503292
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1496,77.5301132026,Residential Zone,Residential Zone,Residential,ZoneNo 2,77.5301132007
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1498,470.483842196,Residential Zone,Residential Zone,Residential,ZoneNo 2,470.483842193
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1499,521.566487244,Residential Zone,Residential Zone,Residential,ZoneNo 2,521.566487282
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1500,3032.22354914,Residential Zone,Residential Zone,Residential,ZoneNo 2,3032.22354914
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1501,599.619015989,Residential Zone,Residential Zone,Residential,ZoneNo 2,599.619015988
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1502,936.742792866,Residential Zone,Residential Zone,Residential,ZoneNo 2,936.742792851
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1503,1456.3237521,Residential Zone,Residential Zone,Residential,ZoneNo 2,1456.32375212
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1504,2359.29339715,Residential Zone,Residential Zone,Residential,ZoneNo 2,2359.29339715
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1505,822.68280425,Residential Zone,Residential Zone,Residential,ZoneNo 2,822.682804213
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1506,2961.28831526,Residential Zone,Residential Zone,Residential,ZoneNo 2,2961.28831524
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1507,1278.87569445,Residential Zone,Residential Zone,Residential,ZoneNo 2,1278.87569444
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1508,163.971242032,Residential Zone,Residential Zone,Residential,ZoneNo 2,163.971242032
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1509,240.849069157,Residential Zone,Residential Zone,Residential,ZoneNo 2,240.849069157
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1510,447.101278602,Residential Zone,Residential Zone,Residential,ZoneNo 2,447.101278602
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1511,247.118902831,Residential Zone,Residential Zone,Residential,ZoneNo 2,247.118902852
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1512,193.825650885,Residential Zone,Residential Zone,Residential,ZoneNo 2,193.825650877
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1513,682.855015282,Residential Zone,Residential Zone,Residential,ZoneNo 2,682.855015282
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1514,385.390289766,Residential Zone,Residential Zone,Residential,ZoneNo 2,385.390289764
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1515,164.471330708,Residential Zone,Residential Zone,Residential,ZoneNo 2,164.471330714
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1516,1679.357449,Residential Zone,Residential Zone,Residential,ZoneNo 2,1679.35744897
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1517,366.971574298,Residential Zone,Residential Zone,Residential,ZoneNo 2,366.971574298
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1518,163.828099191,Residential Zone,Residential Zone,Residential,ZoneNo 2,163.828099182
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1519,116.710795942,Residential Zone,Residential Zone,Residential,ZoneNo 2,116.710795949
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1520,390.328769271,Residential Zone,Residential Zone,Residential,ZoneNo 2,390.328769254
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1521,1228.56238657,Residential Zone,Residential Zone,Residential,ZoneNo 2,1228.56238658
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1522,405.227801747,Residential Zone,Residential Zone,Residential,ZoneNo 2,405.227801751
-1,0,,0,0,0,,,0,0.0,0.0,,0,,1523,493.775686671,Residential Zone,Residential Zone,Residential,ZoneNo 2,493.77568669
